game_id,away_team,home_team,book,market,side,odds
2019_2019-10-27_eagles_at_bills,Eagles,Bills,testbook,moneyline,home,-110
2019_2019-10-27_giants_at_lions,Giants,Lions,testbook,moneyline,home,-110
2019_2019-10-27_jets_at_jaguars,Jets,Jaguars,testbook,moneyline,home,-110
2019_2019-10-27_packers_at_chiefs,Packers,Chiefs,testbook,moneyline,home,-110
2019_2019-10-27_panthers_at_49ers,Panthers,49ers,testbook,moneyline,home,-110
2019_2019-10-27_raiders_at_texans,Raiders,Texans,testbook,moneyline,home,-110
2019_2019-10-27_seahawks_at_falcons,Seahawks,Falcons,testbook,moneyline,home,-110
2019_2019-10-28_dolphins_at_steelers,Dolphins,Steelers,testbook,moneyline,home,-110
2019_2019-10-31_49ers_at_cardinals,49ers,Cardinals,testbook,moneyline,home,-110
2019_2019-11-03_bears_at_eagles,Bears,Eagles,testbook,moneyline,home,-110
2019_2019-11-03_browns_at_broncos,Browns,Broncos,testbook,moneyline,home,-110
2019_2019-11-03_buccaneers_at_seahawks,Buccaneers,Seahawks,testbook,moneyline,home,-110
2019_2019-11-03_colts_at_steelers,Colts,Steelers,testbook,moneyline,home,-110
2019_2019-11-03_jets_at_dolphins,Jets,Dolphins,testbook,moneyline,home,-110
2019_2019-11-03_lions_at_raiders,Lions,Raiders,testbook,moneyline,home,-110
2019_2019-11-03_packers_at_chargers,Packers,Chargers,testbook,moneyline,home,-110
2019_2019-11-03_patriots_at_ravens,Patriots,Ravens,testbook,moneyline,home,-110
2019_2019-11-03_redskins_at_bills,,Bills,testbook,moneyline,home,-110
2019_2019-11-03_texans_at_jaguars,Texans,Jaguars,testbook,moneyline,home,-110
2019_2019-11-03_titans_at_panthers,Titans,Panthers,testbook,moneyline,home,-110
2019_2019-11-03_vikings_at_chiefs,Vikings,Chiefs,testbook,moneyline,home,-110
2019_2019-11-04_cowboys_at_giants,Cowboys,Giants,testbook,moneyline,home,-110
2019_2019-11-07_chargers_at_raiders,Chargers,Raiders,testbook,moneyline,home,-110
2019_2019-11-10_bills_at_browns,Bills,Browns,testbook,moneyline,home,-110
2019_2019-11-10_cardinals_at_buccaneers,Cardinals,Buccaneers,testbook,moneyline,home,-110
2019_2019-11-10_chiefs_at_titans,Chiefs,Titans,testbook,moneyline,home,-110
2019_2019-11-10_dolphins_at_colts,Dolphins,Colts,testbook,moneyline,home,-110
2019_2019-11-10_falcons_at_saints,Falcons,Saints,testbook,moneyline,home,-110
2019_2019-11-10_giants_at_jets,Giants,Jets,testbook,moneyline,home,-110
2019_2019-11-10_lions_at_bears,Lions,Bears,testbook,moneyline,home,-110
2019_2019-11-10_panthers_at_packers,Panthers,Packers,testbook,moneyline,home,-110
2019_2019-11-10_rams_at_steelers,Rams,Steelers,testbook,moneyline,home,-110
2019_2019-11-10_ravens_at_bengals,Ravens,Bengals,testbook,moneyline,home,-110
2019_2019-11-10_vikings_at_cowboys,Vikings,Cowboys,testbook,moneyline,home,-110
2019_2019-11-11_seahawks_at_49ers,Seahawks,49ers,testbook,moneyline,home,-110
2019_2019-11-14_steelers_at_browns,Steelers,Browns,testbook,moneyline,home,-110
2019_2019-11-17_bears_at_rams,Bears,Rams,testbook,moneyline,home,-110
2019_2019-11-17_bengals_at_raiders,Bengals,Raiders,testbook,moneyline,home,-110
2019_2019-11-17_bills_at_dolphins,Bills,Dolphins,testbook,moneyline,home,-110
2019_2019-11-17_broncos_at_vikings,Broncos,Vikings,testbook,moneyline,home,-110
2019_2019-11-17_cardinals_at_49ers,Cardinals,49ers,testbook,moneyline,home,-110
2019_2019-11-17_cowboys_at_lions,Cowboys,Lions,testbook,moneyline,home,-110
2019_2019-11-17_falcons_at_panthers,Falcons,Panthers,testbook,moneyline,home,-110
2019_2019-11-17_jaguars_at_colts,Jaguars,Colts,testbook,moneyline,home,-110
2019_2019-11-17_jets_at_redskins,Jets,,testbook,moneyline,home,-110
2019_2019-11-17_patriots_at_eagles,Patriots,Eagles,testbook,moneyline,home,-110
2019_2019-11-17_saints_at_buccaneers,Saints,Buccaneers,testbook,moneyline,home,-110
2019_2019-11-17_texans_at_ravens,Texans,Ravens,testbook,moneyline,home,-110
2019_2019-11-18_chiefs_at_chargers,Chiefs,Chargers,testbook,moneyline,home,-110
2019_2019-11-21_colts_at_texans,Colts,Texans,testbook,moneyline,home,-110
2019_2019-11-24_broncos_at_bills,Broncos,Bills,testbook,moneyline,home,-110
2019_2019-11-24_buccaneers_at_falcons,Buccaneers,Falcons,testbook,moneyline,home,-110
2019_2019-11-24_cowboys_at_patriots,Cowboys,Patriots,testbook,moneyline,home,-110
2019_2019-11-24_dolphins_at_browns,Dolphins,Browns,testbook,moneyline,home,-110
2019_2019-11-24_giants_at_bears,Giants,Bears,testbook,moneyline,home,-110
2019_2019-11-24_jaguars_at_titans,Jaguars,Titans,testbook,moneyline,home,-110
2019_2019-11-24_lions_at_redskins,Lions,,testbook,moneyline,home,-110
2019_2019-11-24_packers_at_49ers,Packers,49ers,testbook,moneyline,home,-110
2019_2019-11-24_panthers_at_saints,Panthers,Saints,testbook,moneyline,home,-110
2019_2019-11-24_raiders_at_jets,Raiders,Jets,testbook,moneyline,home,-110
2019_2019-11-24_seahawks_at_eagles,Seahawks,Eagles,testbook,moneyline,home,-110
2019_2019-11-24_steelers_at_bengals,Steelers,Bengals,testbook,moneyline,home,-110
2019_2019-11-25_ravens_at_rams,Ravens,Rams,testbook,moneyline,home,-110
2019_2019-11-28_bears_at_lions,Bears,Lions,testbook,moneyline,home,-110
2019_2019-11-28_bills_at_cowboys,Bills,Cowboys,testbook,moneyline,home,-110
2019_2019-11-28_saints_at_falcons,Saints,Falcons,testbook,moneyline,home,-110
2019_2019-12-01_49ers_at_ravens,49ers,Ravens,testbook,moneyline,home,-110
2019_2019-12-01_browns_at_steelers,Browns,Steelers,testbook,moneyline,home,-110
2019_2019-12-01_buccaneers_at_jaguars,Buccaneers,Jaguars,testbook,moneyline,home,-110
2019_2019-12-01_chargers_at_broncos,Chargers,Broncos,testbook,moneyline,home,-110
2019_2019-12-01_eagles_at_dolphins,Eagles,Dolphins,testbook,moneyline,home,-110
2019_2019-12-01_jets_at_bengals,Jets,Bengals,testbook,moneyline,home,-110
2019_2019-12-01_packers_at_giants,Packers,Giants,testbook,moneyline,home,-110
2019_2019-12-01_patriots_at_texans,Patriots,Texans,testbook,moneyline,home,-110
2019_2019-12-01_raiders_at_chiefs,Raiders,Chiefs,testbook,moneyline,home,-110
2019_2019-12-01_rams_at_cardinals,Rams,Cardinals,testbook,moneyline,home,-110
2019_2019-12-01_redskins_at_panthers,,Panthers,testbook,moneyline,home,-110
2019_2019-12-01_titans_at_colts,Titans,Colts,testbook,moneyline,home,-110
2019_2019-12-02_vikings_at_seahawks,Vikings,Seahawks,testbook,moneyline,home,-110
2019_2019-12-05_cowboys_at_bears,Cowboys,Bears,testbook,moneyline,home,-110
2019_2019-12-08_49ers_at_saints,49ers,Saints,testbook,moneyline,home,-110
2019_2019-12-08_bengals_at_browns,Bengals,Browns,testbook,moneyline,home,-110
2019_2019-12-08_broncos_at_texans,Broncos,Texans,testbook,moneyline,home,-110
2019_2019-12-08_chargers_at_jaguars,Chargers,Jaguars,testbook,moneyline,home,-110
2019_2019-12-08_chiefs_at_patriots,Chiefs,Patriots,testbook,moneyline,home,-110
2019_2019-12-08_colts_at_buccaneers,Colts,Buccaneers,testbook,moneyline,home,-110
2019_2019-12-08_dolphins_at_jets,Dolphins,Jets,testbook,moneyline,home,-110
2019_2019-12-08_lions_at_vikings,Lions,Vikings,testbook,moneyline,home,-110
2019_2019-12-08_panthers_at_falcons,Panthers,Falcons,testbook,moneyline,home,-110
2019_2019-12-08_ravens_at_bills,Ravens,Bills,testbook,moneyline,home,-110
2019_2019-12-08_redskins_at_packers,,Packers,testbook,moneyline,home,-110
2019_2019-12-08_seahawks_at_rams,Seahawks,Rams,testbook,moneyline,home,-110
2019_2019-12-08_steelers_at_cardinals,Steelers,Cardinals,testbook,moneyline,home,-110
2019_2019-12-08_titans_at_raiders,Titans,Raiders,testbook,moneyline,home,-110
2019_2019-12-09_giants_at_eagles,Giants,Eagles,testbook,moneyline,home,-110
2019_2019-12-12_jets_at_ravens,Jets,Ravens,testbook,moneyline,home,-110
2019_2019-12-15_bears_at_packers,Bears,Packers,testbook,moneyline,home,-110
2019_2019-12-15_bills_at_steelers,Bills,Steelers,testbook,moneyline,home,-110
2019_2019-12-15_broncos_at_chiefs,Broncos,Chiefs,testbook,moneyline,home,-110
2019_2019-12-15_browns_at_cardinals,Browns,Cardinals,testbook,moneyline,home,-110
2019_2019-12-15_buccaneers_at_lions,Buccaneers,Lions,testbook,moneyline,home,-110
2019_2019-12-15_dolphins_at_giants,Dolphins,Giants,testbook,moneyline,home,-110
2019_2019-12-15_eagles_at_redskins,Eagles,,testbook,moneyline,home,-110
2019_2019-12-15_falcons_at_49ers,Falcons,49ers,testbook,moneyline,home,-110
2019_2019-12-15_jaguars_at_raiders,Jaguars,Raiders,testbook,moneyline,home,-110
2019_2019-12-15_patriots_at_bengals,Patriots,Bengals,testbook,moneyline,home,-110
2019_2019-12-15_rams_at_cowboys,Rams,Cowboys,testbook,moneyline,home,-110
2019_2019-12-15_seahawks_at_panthers,Seahawks,Panthers,testbook,moneyline,home,-110
2019_2019-12-15_texans_at_titans,Texans,Titans,testbook,moneyline,home,-110
2019_2019-12-15_vikings_at_chargers,Vikings,Chargers,testbook,moneyline,home,-110
2019_2019-12-16_colts_at_saints,Colts,Saints,testbook,moneyline,home,-110
2019_2019-12-21_bills_at_patriots,Bills,Patriots,testbook,moneyline,home,-110
2019_2019-12-21_rams_at_49ers,Rams,49ers,testbook,moneyline,home,-110
2019_2019-12-21_texans_at_buccaneers,Texans,Buccaneers,testbook,moneyline,home,-110
2019_2019-12-22_bengals_at_dolphins,Bengals,Dolphins,testbook,moneyline,home,-110
2019_2019-12-22_cardinals_at_seahawks,Cardinals,Seahawks,testbook,moneyline,home,-110
2019_2019-12-22_chiefs_at_bears,Chiefs,Bears,testbook,moneyline,home,-110
2019_2019-12-22_cowboys_at_eagles,Cowboys,Eagles,testbook,moneyline,home,-110
2019_2019-12-22_giants_at_redskins,Giants,,testbook,moneyline,home,-110
2019_2019-12-22_jaguars_at_falcons,Jaguars,Falcons,testbook,moneyline,home,-110
2019_2019-12-22_lions_at_broncos,Lions,Broncos,testbook,moneyline,home,-110
2019_2019-12-22_panthers_at_colts,Panthers,Colts,testbook,moneyline,home,-110
2019_2019-12-22_raiders_at_chargers,Raiders,Chargers,testbook,moneyline,home,-110
2019_2019-12-22_ravens_at_browns,Ravens,Browns,testbook,moneyline,home,-110
2019_2019-12-22_saints_at_titans,Saints,Titans,testbook,moneyline,home,-110
2019_2019-12-22_steelers_at_jets,Steelers,Jets,testbook,moneyline,home,-110
2019_2019-12-23_packers_at_vikings,Packers,Vikings,testbook,moneyline,home,-110
2019_2019-12-29_49ers_at_seahawks,49ers,Seahawks,testbook,moneyline,home,-110
2019_2019-12-29_bears_at_vikings,Bears,Vikings,testbook,moneyline,home,-110
2019_2019-12-29_browns_at_bengals,Browns,Bengals,testbook,moneyline,home,-110
2019_2019-12-29_cardinals_at_rams,Cardinals,Rams,testbook,moneyline,home,-110
2019_2019-12-29_chargers_at_chiefs,Chargers,Chiefs,testbook,moneyline,home,-110
2019_2019-12-29_colts_at_jaguars,Colts,Jaguars,testbook,moneyline,home,-110
2019_2019-12-29_dolphins_at_patriots,Dolphins,Patriots,testbook,moneyline,home,-110
2019_2019-12-29_eagles_at_giants,Eagles,Giants,testbook,moneyline,home,-110
2019_2019-12-29_falcons_at_buccaneers,Falcons,Buccaneers,testbook,moneyline,home,-110
2019_2019-12-29_jets_at_bills,Jets,Bills,testbook,moneyline,home,-110
2019_2019-12-29_packers_at_lions,Packers,Lions,testbook,moneyline,home,-110
2019_2019-12-29_raiders_at_broncos,Raiders,Broncos,testbook,moneyline,home,-110
2019_2019-12-29_redskins_at_cowboys,,Cowboys,testbook,moneyline,home,-110
2019_2019-12-29_saints_at_panthers,Saints,Panthers,testbook,moneyline,home,-110
2019_2019-12-29_steelers_at_ravens,Steelers,Ravens,testbook,moneyline,home,-110
2019_2019-12-29_titans_at_texans,Titans,Texans,testbook,moneyline,home,-110
2019_2020-01-04_bills_at_texans,Bills,Texans,testbook,moneyline,home,-110
2019_2020-01-04_titans_at_patriots,Titans,Patriots,testbook,moneyline,home,-110
2019_2020-01-05_seahawks_at_eagles,Seahawks,Eagles,testbook,moneyline,home,-110
2019_2020-01-05_vikings_at_saints,Vikings,Saints,testbook,moneyline,home,-110
2019_2020-02-02_49ers_at_chiefs,49ers,Chiefs,testbook,moneyline,home,-110
2019_2020-01-11_titans_at_ravens,Titans,Ravens,testbook,moneyline,home,-110
2019_2020-01-11_vikings_at_49ers,Vikings,49ers,testbook,moneyline,home,-110
2019_2020-01-12_seahawks_at_packers,Seahawks,Packers,testbook,moneyline,home,-110
2019_2020-01-12_texans_at_chiefs,Texans,Chiefs,testbook,moneyline,home,-110
2019_2020-01-19_packers_at_49ers,Packers,49ers,testbook,moneyline,home,-110
2019_2020-01-19_titans_at_chiefs,Titans,Chiefs,testbook,moneyline,home,-110
2020_2020-09-10_texans_at_chiefs,Texans,Chiefs,testbook,moneyline,home,-110
2020_2020-09-13_bears_at_lions,Bears,Lions,testbook,moneyline,home,-110
2020_2020-09-13_browns_at_ravens,Browns,Ravens,testbook,moneyline,home,-110
2020_2020-09-13_buccaneers_at_saints,Buccaneers,Saints,testbook,moneyline,home,-110
2020_2020-09-13_cardinals_at_49ers,Cardinals,49ers,testbook,moneyline,home,-110
2020_2020-09-13_chargers_at_bengals,Chargers,Bengals,testbook,moneyline,home,-110
2020_2020-09-13_colts_at_jaguars,Colts,Jaguars,testbook,moneyline,home,-110
2020_2020-09-13_cowboys_at_rams,Cowboys,Rams,testbook,moneyline,home,-110
2020_2020-09-13_dolphins_at_patriots,Dolphins,Patriots,testbook,moneyline,home,-110
2020_2020-09-13_eagles_at_football_team,Eagles,,testbook,moneyline,home,-110
2020_2020-09-13_jets_at_bills,Jets,Bills,testbook,moneyline,home,-110
2020_2020-09-13_packers_at_vikings,Packers,Vikings,testbook,moneyline,home,-110
2020_2020-09-13_raiders_at_panthers,Raiders,Panthers,testbook,moneyline,home,-110
2020_2020-09-13_seahawks_at_falcons,Seahawks,Falcons,testbook,moneyline,home,-110
2020_2020-09-14_steelers_at_giants,Steelers,Giants,testbook,moneyline,home,-110
2020_2020-09-14_titans_at_broncos,Titans,Broncos,testbook,moneyline,home,-110
2020_2020-09-17_bengals_at_browns,Bengals,Browns,testbook,moneyline,home,-110
2020_2020-09-20_49ers_at_jets,49ers,Jets,testbook,moneyline,home,-110
2020_2020-09-20_bills_at_dolphins,Bills,Dolphins,testbook,moneyline,home,-110
2020_2020-09-20_broncos_at_steelers,Broncos,Steelers,testbook,moneyline,home,-110
2020_2020-09-20_chiefs_at_chargers,Chiefs,Chargers,testbook,moneyline,home,-110
2020_2020-09-20_falcons_at_cowboys,Falcons,Cowboys,testbook,moneyline,home,-110
2020_2020-09-20_football_team_at_cardinals,,Cardinals,testbook,moneyline,home,-110
2020_2020-09-20_giants_at_bears,Giants,Bears,testbook,moneyline,home,-110
2020_2020-09-20_jaguars_at_titans,Jaguars,Titans,testbook,moneyline,home,-110
2020_2020-09-20_lions_at_packers,Lions,Packers,testbook,moneyline,home,-110
2020_2020-09-20_panthers_at_buccaneers,Panthers,Buccaneers,testbook,moneyline,home,-110
2020_2020-09-20_patriots_at_seahawks,Patriots,Seahawks,testbook,moneyline,home,-110
2020_2020-09-20_rams_at_eagles,Rams,Eagles,testbook,moneyline,home,-110
2020_2020-09-20_ravens_at_texans,Ravens,Texans,testbook,moneyline,home,-110
2020_2020-09-20_vikings_at_colts,Vikings,Colts,testbook,moneyline,home,-110
2020_2020-09-21_saints_at_raiders,Saints,Raiders,testbook,moneyline,home,-110
2020_2020-09-24_dolphins_at_jaguars,Dolphins,Jaguars,testbook,moneyline,home,-110
2020_2020-09-27_49ers_at_giants,49ers,Giants,testbook,moneyline,home,-110
2020_2020-09-27_bears_at_falcons,Bears,Falcons,testbook,moneyline,home,-110
2020_2020-09-27_bengals_at_eagles,Bengals,Eagles,testbook,moneyline,home,-110
2020_2020-09-27_buccaneers_at_broncos,Buccaneers,Broncos,testbook,moneyline,home,-110
2020_2020-09-27_cowboys_at_seahawks,Cowboys,Seahawks,testbook,moneyline,home,-110
2020_2020-09-27_football_team_at_browns,,Browns,testbook,moneyline,home,-110
2020_2020-09-27_jets_at_colts,Jets,Colts,testbook,moneyline,home,-110
2020_2020-09-27_lions_at_cardinals,Lions,Cardinals,testbook,moneyline,home,-110
2020_2020-09-27_packers_at_saints,Packers,Saints,testbook,moneyline,home,-110
2020_2020-09-27_panthers_at_chargers,Panthers,Chargers,testbook,moneyline,home,-110
2020_2020-09-27_raiders_at_patriots,Raiders,Patriots,testbook,moneyline,home,-110
2020_2020-09-27_rams_at_bills,Rams,Bills,testbook,moneyline,home,-110
2020_2020-09-27_texans_at_steelers,Texans,Steelers,testbook,moneyline,home,-110
2020_2020-09-27_titans_at_vikings,Titans,Vikings,testbook,moneyline,home,-110
2020_2020-09-28_chiefs_at_ravens,Chiefs,Ravens,testbook,moneyline,home,-110
2020_2020-10-01_broncos_at_jets,Broncos,Jets,testbook,moneyline,home,-110
2020_2020-10-04_bills_at_raiders,Bills,Raiders,testbook,moneyline,home,-110
2020_2020-10-04_browns_at_cowboys,Browns,Cowboys,testbook,moneyline,home,-110
2020_2020-10-04_cardinals_at_panthers,Cardinals,Panthers,testbook,moneyline,home,-110
2020_2020-10-04_chargers_at_buccaneers,Chargers,Buccaneers,testbook,moneyline,home,-110
2020_2020-10-04_colts_at_bears,Colts,Bears,testbook,moneyline,home,-110
2020_2020-10-04_eagles_at_49ers,Eagles,49ers,testbook,moneyline,home,-110
2020_2020-10-04_giants_at_rams,Giants,Rams,testbook,moneyline,home,-110
2020_2020-10-04_jaguars_at_bengals,Jaguars,Bengals,testbook,moneyline,home,-110
2020_2020-10-04_ravens_at_football_team,Ravens,,testbook,moneyline,home,-110
2020_2020-10-04_saints_at_lions,Saints,Lions,testbook,moneyline,home,-110
2020_2020-10-04_seahawks_at_dolphins,Seahawks,Dolphins,testbook,moneyline,home,-110
2020_2020-10-04_vikings_at_texans,Vikings,Texans,testbook,moneyline,home,-110
2020_2020-10-05_falcons_at_packers,Falcons,Packers,testbook,moneyline,home,-110
2020_2020-10-05_patriots_at_chiefs,Patriots,Chiefs,testbook,moneyline,home,-110
2020_2020-10-08_buccaneers_at_bears,Buccaneers,Bears,testbook,moneyline,home,-110
2020_2020-10-11_bengals_at_ravens,Bengals,Ravens,testbook,moneyline,home,-110
2020_2020-10-11_cardinals_at_jets,Cardinals,Jets,testbook,moneyline,home,-110
2020_2020-10-11_colts_at_browns,Colts,Browns,testbook,moneyline,home,-110
2020_2020-10-11_dolphins_at_49ers,Dolphins,49ers,testbook,moneyline,home,-110
2020_2020-10-11_eagles_at_steelers,Eagles,Steelers,testbook,moneyline,home,-110
2020_2020-10-11_giants_at_cowboys,Giants,Cowboys,testbook,moneyline,home,-110
2020_2020-10-11_jaguars_at_texans,Jaguars,Texans,testbook,moneyline,home,-110
2020_2020-10-11_panthers_at_falcons,Panthers,Falcons,testbook,moneyline,home,-110
2020_2020-10-11_raiders_at_chiefs,Raiders,Chiefs,testbook,moneyline,home,-110
2020_2020-10-11_rams_at_football_team,Rams,,testbook,moneyline,home,-110
2020_2020-10-11_vikings_at_seahawks,Vikings,Seahawks,testbook,moneyline,home,-110
2020_2020-10-12_chargers_at_saints,Chargers,Saints,testbook,moneyline,home,-110
2020_2020-10-13_bills_at_titans,Bills,Titans,testbook,moneyline,home,-110
2020_2020-10-18_bears_at_panthers,Bears,Panthers,testbook,moneyline,home,-110
2020_2020-10-18_bengals_at_colts,Bengals,Colts,testbook,moneyline,home,-110
2020_2020-10-18_broncos_at_patriots,Broncos,Patriots,testbook,moneyline,home,-110
2020_2020-10-18_browns_at_steelers,Browns,Steelers,testbook,moneyline,home,-110
2020_2020-10-18_falcons_at_vikings,Falcons,Vikings,testbook,moneyline,home,-110
2020_2020-10-18_football_team_at_giants,,Giants,testbook,moneyline,home,-110
2020_2020-10-18_jets_at_dolphins,Jets,Dolphins,testbook,moneyline,home,-110
2020_2020-10-18_lions_at_jaguars,Lions,Jaguars,testbook,moneyline,home,-110
2020_2020-10-18_packers_at_buccaneers,Packers,Buccaneers,testbook,moneyline,home,-110
2020_2020-10-18_rams_at_49ers,Rams,49ers,testbook,moneyline,home,-110
2020_2020-10-18_ravens_at_eagles,Ravens,Eagles,testbook,moneyline,home,-110
2020_2020-10-18_texans_at_titans,Texans,Titans,testbook,moneyline,home,-110
2020_2020-10-19_cardinals_at_cowboys,Cardinals,Cowboys,testbook,moneyline,home,-110
2020_2020-10-19_chiefs_at_bills,Chiefs,Bills,testbook,moneyline,home,-110
2020_2020-10-22_giants_at_eagles,Giants,Eagles,testbook,moneyline,home,-110
2020_2020-10-25_49ers_at_patriots,49ers,Patriots,testbook,moneyline,home,-110
2020_2020-10-25_bills_at_jets,Bills,Jets,testbook,moneyline,home,-110
2020_2020-10-25_browns_at_bengals,Browns,Bengals,testbook,moneyline,home,-110
2020_2020-10-25_buccaneers_at_raiders,Buccaneers,Raiders,testbook,moneyline,home,-110
2020_2020-10-25_chiefs_at_broncos,Chiefs,Broncos,testbook,moneyline,home,-110
2020_2020-10-25_cowboys_at_football_team,Cowboys,,testbook,moneyline,home,-110
2020_2020-10-25_jaguars_at_chargers,Jaguars,Chargers,testbook,moneyline,home,-110
2020_2020-10-25_lions_at_falcons,Lions,Falcons,testbook,moneyline,home,-110
2020_2020-10-25_packers_at_texans,Packers,Texans,testbook,moneyline,home,-110
2020_2020-10-25_panthers_at_saints,Panthers,Saints,testbook,moneyline,home,-110
2020_2020-10-25_seahawks_at_cardinals,Seahawks,Cardinals,testbook,moneyline,home,-110
2020_2020-10-25_steelers_at_titans,Steelers,Titans,testbook,moneyline,home,-110
2020_2020-10-26_bears_at_rams,Bears,Rams,testbook,moneyline,home,-110
2020_2020-10-29_falcons_at_panthers,Falcons,Panthers,testbook,moneyline,home,-110
2020_2020-11-01_49ers_at_seahawks,49ers,Seahawks,testbook,moneyline,home,-110
2020_2020-11-01_chargers_at_broncos,Chargers,Broncos,testbook,moneyline,home,-110
2020_2020-11-01_colts_at_lions,Colts,Lions,testbook,moneyline,home,-110
2020_2020-11-01_cowboys_at_eagles,Cowboys,Eagles,testbook,moneyline,home,-110
2020_2020-11-01_jets_at_chiefs,Jets,Chiefs,testbook,moneyline,home,-110
2020_2020-11-01_patriots_at_bills,Patriots,Bills,testbook,moneyline,home,-110
2020_2020-11-01_raiders_at_browns,Raiders,Browns,testbook,moneyline,home,-110
2020_2020-11-01_rams_at_dolphins,Rams,Dolphins,testbook,moneyline,home,-110
2020_2020-11-01_saints_at_bears,Saints,Bears,testbook,moneyline,home,-110
2020_2020-11-01_steelers_at_ravens,Steelers,Ravens,testbook,moneyline,home,-110
2020_2020-11-01_titans_at_bengals,Titans,Bengals,testbook,moneyline,home,-110
2020_2020-11-01_vikings_at_packers,Vikings,Packers,testbook,moneyline,home,-110
2020_2020-11-02_buccaneers_at_giants,Buccaneers,Giants,testbook,moneyline,home,-110
2020_2020-11-05_packers_at_49ers,Packers,49ers,testbook,moneyline,home,-110
2020_2020-11-08_bears_at_titans,Bears,Titans,testbook,moneyline,home,-110
2020_2020-11-08_broncos_at_falcons,Broncos,Falcons,testbook,moneyline,home,-110
2020_2020-11-08_dolphins_at_cardinals,Dolphins,Cardinals,testbook,moneyline,home,-110
2020_2020-11-08_giants_at_football_team,Giants,,testbook,moneyline,home,-110
2020_2020-11-08_lions_at_vikings,Lions,Vikings,testbook,moneyline,home,-110
2020_2020-11-08_panthers_at_chiefs,Panthers,Chiefs,testbook,moneyline,home,-110
2020_2020-11-08_raiders_at_chargers,Raiders,Chargers,testbook,moneyline,home,-110
2020_2020-11-08_ravens_at_colts,Ravens,Colts,testbook,moneyline,home,-110
2020_2020-11-08_saints_at_buccaneers,Saints,Buccaneers,testbook,moneyline,home,-110
2020_2020-11-08_seahawks_at_bills,Seahawks,Bills,testbook,moneyline,home,-110
2020_2020-11-08_steelers_at_cowboys,Steelers,Cowboys,testbook,moneyline,home,-110
2020_2020-11-08_texans_at_jaguars,Texans,Jaguars,testbook,moneyline,home,-110
2020_2020-11-09_patriots_at_jets,Patriots,Jets,testbook,moneyline,home,-110
2020_2020-11-12_colts_at_titans,Colts,Titans,testbook,moneyline,home,-110
2020_2020-11-15_49ers_at_saints,49ers,Saints,testbook,moneyline,home,-110
2020_2020-11-15_bengals_at_steelers,Bengals,Steelers,testbook,moneyline,home,-110
2020_2020-11-15_bills_at_cardinals,Bills,Cardinals,testbook,moneyline,home,-110
2020_2020-11-15_broncos_at_raiders,Broncos,Raiders,testbook,moneyline,home,-110
2020_2020-11-15_buccaneers_at_panthers,Buccaneers,Panthers,testbook,moneyline,home,-110
2020_2020-11-15_chargers_at_dolphins,Chargers,Dolphins,testbook,moneyline,home,-110
2020_2020-11-15_eagles_at_giants,Eagles,Giants,testbook,moneyline,home,-110
2020_2020-11-15_football_team_at_lions,,Lions,testbook,moneyline,home,-110
2020_2020-11-15_jaguars_at_packers,Jaguars,Packers,testbook,moneyline,home,-110
2020_2020-11-15_ravens_at_patriots,Ravens,Patriots,testbook,moneyline,home,-110
2020_2020-11-15_seahawks_at_rams,Seahawks,Rams,testbook,moneyline,home,-110
2020_2020-11-15_texans_at_browns,Texans,Browns,testbook,moneyline,home,-110
2020_2020-11-16_vikings_at_bears,Vikings,Bears,testbook,moneyline,home,-110
2020_2020-11-19_cardinals_at_seahawks,Cardinals,Seahawks,testbook,moneyline,home,-110
2020_2020-11-22_bengals_at_football_team,Bengals,,testbook,moneyline,home,-110
2020_2020-11-22_chiefs_at_raiders,Chiefs,Raiders,testbook,moneyline,home,-110
2020_2020-11-22_cowboys_at_vikings,Cowboys,Vikings,testbook,moneyline,home,-110
2020_2020-11-22_dolphins_at_broncos,Dolphins,Broncos,testbook,moneyline,home,-110
2020_2020-11-22_eagles_at_browns,Eagles,Browns,testbook,moneyline,home,-110
2020_2020-11-22_falcons_at_saints,Falcons,Saints,testbook,moneyline,home,-110
2020_2020-11-22_jets_at_chargers,Jets,Chargers,testbook,moneyline,home,-110
2020_2020-11-22_lions_at_panthers,Lions,Panthers,testbook,moneyline,home,-110
2020_2020-11-22_packers_at_colts,Packers,Colts,testbook,moneyline,home,-110
2020_2020-11-22_patriots_at_texans,Patriots,Texans,testbook,moneyline,home,-110
2020_2020-11-22_steelers_at_jaguars,Steelers,Jaguars,testbook,moneyline,home,-110
2020_2020-11-22_titans_at_ravens,Titans,Ravens,testbook,moneyline,home,-110
2020_2020-11-23_rams_at_buccaneers,Rams,Buccaneers,testbook,moneyline,home,-110
2020_2020-11-26_football_team_at_cowboys,,Cowboys,testbook,moneyline,home,-110
2020_2020-11-26_texans_at_lions,Texans,Lions,testbook,moneyline,home,-110
2020_2020-11-29_49ers_at_rams,49ers,Rams,testbook,moneyline,home,-110
2020_2020-11-29_bears_at_packers,Bears,Packers,testbook,moneyline,home,-110
2020_2020-11-29_browns_at_jaguars,Browns,Jaguars,testbook,moneyline,home,-110
2020_2020-11-29_cardinals_at_patriots,Cardinals,Patriots,testbook,moneyline,home,-110
2020_2020-11-29_chargers_at_bills,Chargers,Bills,testbook,moneyline,home,-110
2020_2020-11-29_chiefs_at_buccaneers,Chiefs,Buccaneers,testbook,moneyline,home,-110
